
// no 0, 1
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	768
	Segment0Y:	850
	Segment0Range:	2
	Segment0Wait:	24
	Segment1X:	768
	Segment1Y:	850
	Segment1Range:	2
	Segment1Wait:	41
	Segment2X:	768
	Segment2Y:	850
	Segment2Range:	2
	Segment2Wait:	44
	Segment3X:	768
	Segment3Y:	850
	Segment3Range:	2
	Segment3Wait:	38
	Segment4X:	768
	Segment4Y:	850
	Segment4Range:	2
	Segment4Wait:	46
						
// no 0, 2
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	754
	Segment0Y:	850
	Segment0Range:	2
	Segment0Wait:	45
	Segment1X:	754
	Segment1Y:	850
	Segment1Range:	2
	Segment1Wait:	63
	Segment2X:	754
	Segment2Y:	850
	Segment2Range:	2
	Segment2Wait:	26
	Segment3X:	754
	Segment3Y:	850
	Segment3Range:	2
	Segment3Wait:	49
	Segment4X:	754
	Segment4Y:	850
	Segment4Range:	2
	Segment4Wait:	52
						
// no 0, 3
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	744
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	30
	Segment1X:	744
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	43
	Segment2X:	744
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	58
	Segment3X:	744
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	41
	Segment4X:	744
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	63
						
// no 0, 4
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	750
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	64
	Segment1X:	750
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	26
	Segment2X:	750
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	35
	Segment3X:	750
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	54
	Segment4X:	750
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	48
						
// no 0, 5
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	756
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	25
	Segment1X:	756
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	32
	Segment2X:	756
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	31
	Segment3X:	756
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	54
	Segment4X:	756
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	29
						
// no 0, 6
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	762
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	24
	Segment1X:	762
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	61
	Segment2X:	762
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	44
	Segment3X:	762
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	62
	Segment4X:	762
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	34
						
// no 0, 7
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	768
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	59
	Segment1X:	768
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	61
	Segment2X:	768
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	35
	Segment3X:	768
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	41
	Segment4X:	768
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	48
						
// no 0, 8
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2167
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	774
	Segment0Y:	900
	Segment0Range:	0
	Segment0Wait:	51
	Segment1X:	774
	Segment1Y:	900
	Segment1Range:	0
	Segment1Wait:	25
	Segment2X:	774
	Segment2Y:	900
	Segment2Range:	0
	Segment2Wait:	42
	Segment3X:	774
	Segment3Y:	900
	Segment3Range:	0
	Segment3Wait:	44
	Segment4X:	774
	Segment4Y:	900
	Segment4Range:	0
	Segment4Wait:	37
						
// no 0, 9
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2084
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	886
	Segment0Y:	96
	Segment0Range:	4
	Segment0Wait:	27
	Segment1X:	886
	Segment1Y:	96
	Segment1Range:	4
	Segment1Wait:	55
	Segment2X:	886
	Segment2Y:	96
	Segment2Range:	4
	Segment2Wait:	63
	Segment3X:	886
	Segment3Y:	96
	Segment3Range:	4
	Segment3Wait:	58
	Segment4X:	886
	Segment4Y:	96
	Segment4Range:	4
	Segment4Wait:	26
						
// no 0, 10
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2084
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	874
	Segment0Y:	80
	Segment0Range:	4
	Segment0Wait:	55
	Segment1X:	874
	Segment1Y:	80
	Segment1Range:	4
	Segment1Wait:	36
	Segment2X:	874
	Segment2Y:	80
	Segment2Range:	4
	Segment2Wait:	27
	Segment3X:	874
	Segment3Y:	80
	Segment3Range:	4
	Segment3Wait:	28
	Segment4X:	874
	Segment4Y:	80
	Segment4Range:	4
	Segment4Wait:	45
						
// no 0, 11
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2084
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	866
	Segment0Y:	106
	Segment0Range:	4
	Segment0Wait:	28
	Segment1X:	866
	Segment1Y:	106
	Segment1Range:	4
	Segment1Wait:	34
	Segment2X:	866
	Segment2Y:	106
	Segment2Range:	4
	Segment2Wait:	50
	Segment3X:	866
	Segment3Y:	106
	Segment3Range:	4
	Segment3Wait:	63
	Segment4X:	866
	Segment4Y:	106
	Segment4Range:	4
	Segment4Wait:	53
						
// no 0, 12
// ********************************************
#	[   0]
	CheckFrequency:	2
	Group:		0
	Monster0:	2084
	MaxPopCnt0:	1
	PopCntPerTime0:	1
	RouteType:	0
	Formation:	0
	Segment0X:	914
	Segment0Y:	152
	Segment0Range:	4
	Segment0Wait:	50
	Segment1X:	914
	Segment1Y:	152
	Segment1Range:	4
	Segment1Wait:	55
	Segment2X:	914
	Segment2Y:	152
	Segment2Range:	4
	Segment2Wait:	48
	Segment3X:	914
	Segment3Y:	152
	Segment3Range:	4
	Segment3Wait:	42
	Segment4X:	914
	Segment4Y:	152
	Segment4Range:	4
	Segment4Wait:	64
						
// no 0, 13
